date,yearAndWeek,dayOfTheWeek,casesWeekly,deathsWeekly,casesDaily,country,movingAverage7Days,percentageIncreaseOfMA7Days,rank
2020-08-03,2020-31,1,104,1,14,Guyana,5.428571428571429,35.71428571428572,7
2020-08-03,2020-31,1,52,1,7,Sint_Maarten,2.7142857142857144,35.71428571428572,7
2020-08-03,2020-31,1,272,8,38,Lesotho,15.714285714285714,30.952380952380953,9
2020-08-03,2020-31,1,111,1,15,Djibouti,6.428571428571429,28.57142857142858,10
2020-08-03,2020-31,1,151,0,21,Cuba,9.0,28.57142857142858,10
2020-08-04,2020-31,2,46,0,6,Comoros,1.7142857142857142,100.0,1
2020-08-04,2020-31,2,1750,32,250,Equatorial_Guinea,71.42857142857143,100.0,1
2020-08-04,2020-31,2,11,0,1,New_Zealand,0.2857142857142857,100.0,1
2020-08-04,2020-31,2,22,0,3,Barbados,0.8571428571428571,100.0,1
2020-08-04,2020-31,2,8,0,1,Bhutan,0.2857142857142857,100.0,1
2020-08-04,2020-31,2,34,0,4,Faroe_Islands,1.1428571428571428,100.0,1
2020-08-04,2020-31,2,9,0,1,Antigua_and_Barbuda,0.2857142857142857,100.0,1
2020-08-04,2020-31,2,60,0,8,Iceland,3.0,50.0,8
2020-08-04,2020-31,2,93,0,13,Cyprus,5.142857142857143,43.99999999999999,9
2020-08-04,2020-31,2,45,0,6,Estonia,2.4285714285714284,41.66666666666667,10
2020-08-05,2020-31,3,46,0,6,Comoros,2.5714285714285716,50.00000000000002,1
2020-08-05,2020-31,3,22,0,3,Barbados,1.2857142857142858,50.00000000000002,1
2020-08-05,2020-31,3,1750,32,250,Equatorial_Guinea,107.14285714285714,50.0,3
2020-08-05,2020-31,3,11,0,1,New_Zealand,0.42857142857142855,50.0,3
2020-08-05,2020-31,3,8,0,1,Bhutan,0.42857142857142855,50.0,3
2020-08-05,2020-31,3,34,0,4,Faroe_Islands,1.7142857142857142,50.0,3
2020-08-05,2020-31,3,9,0,1,Antigua_and_Barbuda,0.42857142857142855,50.0,3
2020-08-05,2020-31,3,60,0,8,Iceland,4.0,33.33333333333333,8
2020-08-05,2020-31,3,93,0,13,Cyprus,6.714285714285714,30.555555555555557,9
2020-08-05,2020-31,3,45,0,6,Estonia,3.142857142857143,29.41176470588236,10
2020-08-06,2020-31,4,1750,32,250,Equatorial_Guinea,142.85714285714286,33.33333333333335,1
2020-08-06,2020-31,4,46,0,6,Comoros,3.4285714285714284,33.33333333333333,2
2020-08-06,2020-31,4,11,0,1,New_Zealand,0.5714285714285714,33.33333333333333,2
2020-08-06,2020-31,4,22,0,3,Barbados,1.7142857142857142,33.33333333333333,2
2020-08-06,2020-31,4,8,0,1,Bhutan,0.5714285714285714,33.33333333333333,2
2020-08-06,2020-31,4,34,0,4,Faroe_Islands,2.2857142857142856,33.33333333333333,2
2020-08-06,2020-31,4,9,0,1,Antigua_and_Barbuda,0.5714285714285714,33.33333333333333,2
2020-08-06,2020-31,4,60,0,8,Iceland,5.0,25.0,8
2020-08-06,2020-31,4,93,0,13,Cyprus,8.285714285714286,23.404255319148938,9
2020-08-06,2020-31,4,45,0,6,Estonia,3.857142857142857,22.72727272727273,10
2020-08-07,2020-31,5,45,0,6,Jordan,2.2857142857142856,433.3333333333333,1
2020-08-07,2020-31,5,46,0,6,Comoros,4.285714285714286,25.0,2
2020-08-07,2020-31,5,1750,32,250,Equatorial_Guinea,178.57142857142858,25.0,2
2020-08-07,2020-31,5,11,0,1,New_Zealand,0.7142857142857143,25.0,2
2020-08-07,2020-31,5,22,0,3,Barbados,2.142857142857143,25.0,2
2020-08-07,2020-31,5,8,0,1,Bhutan,0.7142857142857143,25.0,2
2020-08-07,2020-31,5,34,0,4,Faroe_Islands,2.857142857142857,25.0,2
2020-08-07,2020-31,5,9,0,1,Antigua_and_Barbuda,0.7142857142857143,25.0,2
2020-08-07,2020-31,5,60,0,8,Iceland,6.0,19.999999999999996,9
2020-08-07,2020-31,5,93,0,13,Cyprus,9.857142857142858,18.965517241379317,10
2020-08-08,2020-31,6,45,0,6,Jordan,4.142857142857143,81.25000000000003,1
2020-08-08,2020-31,6,46,0,6,Comoros,5.142857142857143,20.000000000000018,2
2020-08-08,2020-31,6,22,0,3,Barbados,2.5714285714285716,20.000000000000018,2
2020-08-08,2020-31,6,1750,32,250,Equatorial_Guinea,214.28571428571428,19.999999999999996,4
2020-08-08,2020-31,6,11,0,1,New_Zealand,0.8571428571428571,19.999999999999996,4
2020-08-08,2020-31,6,8,0,1,Bhutan,0.8571428571428571,19.999999999999996,4
2020-08-08,2020-31,6,34,0,4,Faroe_Islands,3.4285714285714284,19.999999999999996,4
2020-08-08,2020-31,6,9,0,1,Antigua_and_Barbuda,0.8571428571428571,19.999999999999996,4
2020-08-08,2020-31,6,60,0,8,Iceland,7.0,16.666666666666675,9
2020-08-08,2020-31,6,93,0,13,Cyprus,11.428571428571429,15.94202898550725,10
2020-08-09,2020-31,7,45,0,6,Jordan,6.0,44.82758620689653,1
2020-08-09,2020-31,7,1750,32,250,Equatorial_Guinea,250.0,16.666666666666675,2
2020-08-09,2020-31,7,11,0,1,New_Zealand,1.0,16.666666666666675,2
2020-08-09,2020-31,7,8,0,1,Bhutan,1.0,16.666666666666675,2
2020-08-09,2020-31,7,34,0,4,Faroe_Islands,4.0,16.666666666666675,2
2020-08-09,2020-31,7,9,0,1,Antigua_and_Barbuda,1.0,16.666666666666675,2
2020-08-09,2020-31,7,46,0,6,Comoros,6.0,16.66666666666665,7
2020-08-09,2020-31,7,22,0,3,Barbados,3.0,16.66666666666665,7
2020-08-09,2020-31,7,60,0,8,Iceland,8.0,14.28571428571428,9
2020-08-09,2020-31,7,93,0,13,Cyprus,13.0,13.749999999999996,10
2020-08-10,2020-32,1,97,0,13,Belize,2.7142857142857144,171.42857142857144,1
2020-08-10,2020-32,1,100,0,14,Turks_and_Caicos_islands,3.7142857142857144,85.71428571428572,2
2020-08-10,2020-32,1,131,2,18,Benin,6.857142857142857,37.142857142857146,3
2020-08-10,2020-32,1,737,14,105,Gambia,41.57142857142857,34.101382488479246,4
2020-08-10,2020-32,1,71,3,10,Guinea_Bissau,4.0,33.33333333333333,5
2020-08-10,2020-32,1,97,0,13,Trinidad_and_Tobago,6.142857142857143,22.857142857142865,6
2020-08-10,2020-32,1,223,0,31,Malta,14.714285714285714,22.619047619047606,7
2020-08-10,2020-32,1,129,2,18,Jamaica,8.571428571428571,22.44897959183674,8
2020-08-10,2020-32,1,379,8,54,Syria,26.571428571428573,20.779220779220786,9
2020-08-10,2020-32,1,104,1,14,Papua_New_Guinea,7.142857142857143,19.047619047619047,10
2020-08-10,2020-32,1,50,0,7,Guam,3.5714285714285716,19.047619047619047,10
2020-08-11,2020-32,2,10,0,1,Jersey,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,11,0,1,San_Marino,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,7,0,1,Myanmar,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,10,0,1,Monaco,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,9,0,1,Gibraltar,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,441,0,63,Aruba,18.0,100.0,1
2020-08-11,2020-32,2,12,0,1,Seychelles,0.2857142857142857,100.0,1
2020-08-11,2020-32,2,97,0,13,Belize,4.428571428571429,63.1578947368421,8
2020-08-11,2020-32,2,100,0,14,Turks_and_Caicos_islands,5.428571428571429,46.153846153846146,9
2020-08-11,2020-32,2,131,2,18,Benin,8.714285714285714,27.083333333333325,10
2020-08-12,2020-32,3,10,0,1,Jersey,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,11,0,1,San_Marino,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,7,0,1,Myanmar,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,10,0,1,Monaco,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,9,0,1,Gibraltar,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,441,0,63,Aruba,27.0,50.0,1
2020-08-12,2020-32,3,12,0,1,Seychelles,0.42857142857142855,50.0,1
2020-08-12,2020-32,3,97,0,13,Belize,6.142857142857143,38.70967741935485,8
2020-08-12,2020-32,3,100,0,14,Turks_and_Caicos_islands,7.142857142857143,31.578947368421062,9
2020-08-12,2020-32,3,131,2,18,Benin,10.571428571428571,21.311475409836067,10
2020-08-13,2020-32,4,10,0,1,Jersey,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,11,0,1,San_Marino,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,7,0,1,Myanmar,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,10,0,1,Monaco,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,9,0,1,Gibraltar,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,441,0,63,Aruba,36.0,33.33333333333333,1
2020-08-13,2020-32,4,12,0,1,Seychelles,0.5714285714285714,33.33333333333333,1
2020-08-13,2020-32,4,97,0,13,Belize,7.857142857142857,27.90697674418603,8
2020-08-13,2020-32,4,100,0,14,Turks_and_Caicos_islands,8.857142857142858,24.0,9
2020-08-13,2020-32,4,131,2,18,Benin,12.428571428571429,17.567567567567565,10
2020-08-14,2020-32,5,10,0,1,Jersey,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,11,0,1,San_Marino,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,7,0,1,Myanmar,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,10,0,1,Monaco,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,9,0,1,Gibraltar,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,441,0,63,Aruba,45.0,25.0,1
2020-08-14,2020-32,5,12,0,1,Seychelles,0.7142857142857143,25.0,1
2020-08-14,2020-32,5,97,0,13,Belize,9.571428571428571,21.818181818181827,8
2020-08-14,2020-32,5,100,0,14,Turks_and_Caicos_islands,10.571428571428571,19.354838709677402,9
2020-08-14,2020-32,5,131,2,18,Benin,14.285714285714286,14.942528735632177,10
2020-08-15,2020-32,6,10,0,1,Jersey,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,11,0,1,San_Marino,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,7,0,1,Myanmar,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,10,0,1,Monaco,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,9,0,1,Gibraltar,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,441,0,63,Aruba,54.0,19.999999999999996,1
2020-08-15,2020-32,6,12,0,1,Seychelles,0.8571428571428571,19.999999999999996,1
2020-08-15,2020-32,6,97,0,13,Belize,11.285714285714286,17.910447761194035,8
2020-08-15,2020-32,6,100,0,14,Turks_and_Caicos_islands,12.285714285714286,16.216216216216228,9
2020-08-15,2020-32,6,131,2,18,Benin,16.142857142857142,12.99999999999999,10
2020-08-16,2020-32,7,10,0,1,Jersey,1.0,16.666666666666675,1
2020-08-16,2020-32,7,11,0,1,San_Marino,1.0,16.666666666666675,1
2020-08-16,2020-32,7,7,0,1,Myanmar,1.0,16.666666666666675,1
2020-08-16,2020-32,7,10,0,1,Monaco,1.0,16.666666666666675,1
2020-08-16,2020-32,7,9,0,1,Gibraltar,1.0,16.666666666666675,1
2020-08-16,2020-32,7,441,0,63,Aruba,63.0,16.666666666666675,1
2020-08-16,2020-32,7,12,0,1,Seychelles,1.0,16.666666666666675,1
2020-08-16,2020-32,7,97,0,13,Belize,13.0,15.189873417721511,8
2020-08-16,2020-32,7,100,0,14,Turks_and_Caicos_islands,14.0,13.953488372093027,9
2020-08-16,2020-32,7,131,2,18,Benin,18.0,11.504424778761058,10
2020-08-17,2020-33,1,204,7,29,Lesotho,6.714285714285714,123.80952380952381,1
2020-08-17,2020-33,1,313,1,44,Rwanda,15.714285714285714,42.85714285714286,2
2020-08-17,2020-33,1,31,0,4,Bhutan,1.4285714285714286,42.85714285714286,2
2020-08-17,2020-33,1,889,0,127,South_Korea,46.42857142857143,40.692640692640694,4
2020-08-17,2020-33,1,126,0,18,Jordan,6.857142857142857,37.142857142857146,5
2020-08-17,2020-33,1,516,30,73,Sudan,29.285714285714285,33.11688311688312,6
2020-08-17,2020-33,1,298,1,42,Belize,17.142857142857142,31.868131868131865,7
2020-08-17,2020-33,1,410,3,58,Tunisia,24.571428571428573,29.323308270676705,8
2020-08-17,2020-33,1,273,3,39,Trinidad_and_Tobago,16.714285714285715,28.57142857142858,9
2020-08-17,2020-33,1,22,0,3,Cambodia,1.2857142857142858,28.57142857142858,9
2020-08-17,2020-33,1,128,0,18,Sint_Maarten,7.714285714285714,28.57142857142858,9
2020-08-18,2020-33,2,61,0,8,New_Zealand,2.2857142857142856,100.0,1
2020-08-18,2020-33,2,7,0,1,Sao_Tome_and_Principe,0.2857142857142857,100.0,1
2020-08-18,2020-33,2,130,0,18,French_Polynesia,5.142857142857143,100.0,1
2020-08-18,2020-33,2,204,7,29,Lesotho,10.428571428571429,55.3191489361702,4
2020-08-18,2020-33,2,313,1,44,Rwanda,20.428571428571427,30.000000000000004,5
2020-08-18,2020-33,2,31,0,4,Bhutan,1.8571428571428572,30.000000000000004,5
2020-08-18,2020-33,2,889,0,127,South_Korea,59.857142857142854,28.92307692307692,7
2020-08-18,2020-33,2,126,0,18,Jordan,8.714285714285714,27.083333333333325,8
2020-08-18,2020-33,2,516,30,73,Sudan,36.57142857142857,24.878048780487806,9
2020-08-18,2020-33,2,298,1,42,Belize,21.285714285714285,24.16666666666667,10
2020-08-19,2020-33,3,61,0,8,New_Zealand,3.4285714285714284,50.0,1
2020-08-19,2020-33,3,7,0,1,Sao_Tome_and_Principe,0.42857142857142855,50.0,1
2020-08-19,2020-33,3,130,0,18,French_Polynesia,7.714285714285714,50.0,1
2020-08-19,2020-33,3,204,7,29,Lesotho,14.142857142857142,35.61643835616437,4
2020-08-19,2020-33,3,313,1,44,Rwanda,25.142857142857142,23.076923076923084,5
2020-08-19,2020-33,3,31,0,4,Bhutan,2.2857142857142856,23.076923076923062,6
2020-08-19,2020-33,3,889,0,127,South_Korea,73.28571428571429,22.434367541766132,7
2020-08-19,2020-33,3,126,0,18,Jordan,10.571428571428571,21.311475409836067,8
2020-08-19,2020-33,3,516,30,73,Sudan,43.857142857142854,19.921875,9
2020-08-19,2020-33,3,298,1,42,Belize,25.428571428571427,19.463087248322154,10
2020-08-20,2020-33,4,130,0,18,French_Polynesia,10.285714285714286,33.33333333333335,1
2020-08-20,2020-33,4,61,0,8,New_Zealand,4.571428571428571,33.33333333333333,2
2020-08-20,2020-33,4,7,0,1,Sao_Tome_and_Principe,0.5714285714285714,33.33333333333333,2
2020-08-20,2020-33,4,204,7,29,Lesotho,17.857142857142858,26.262626262626277,4
2020-08-20,2020-33,4,31,0,4,Bhutan,2.7142857142857144,18.75000000000002,5
2020-08-20,2020-33,4,313,1,44,Rwanda,29.857142857142858,18.75,6
2020-08-20,2020-33,4,889,0,127,South_Korea,86.71428571428571,18.323586744639364,7
2020-08-20,2020-33,4,126,0,18,Jordan,12.428571428571429,17.567567567567565,8
2020-08-20,2020-33,4,516,30,73,Sudan,51.142857142857146,16.612377850162872,9
2020-08-20,2020-33,4,298,1,42,Belize,29.571428571428573,16.29213483146068,10
2020-08-21,2020-33,5,61,0,8,New_Zealand,5.714285714285714,25.0,1
2020-08-21,2020-33,5,7,0,1,Sao_Tome_and_Principe,0.7142857142857143,25.0,1
2020-08-21,2020-33,5,130,0,18,French_Polynesia,12.857142857142858,25.0,1
2020-08-21,2020-33,5,204,7,29,Lesotho,21.571428571428573,20.799999999999997,4
2020-08-21,2020-33,5,313,1,44,Rwanda,34.57142857142857,15.78947368421051,5
2020-08-21,2020-33,5,31,0,4,Bhutan,3.142857142857143,15.78947368421051,5
2020-08-21,2020-33,5,889,0,127,South_Korea,100.14285714285714,15.485996705107086,7
2020-08-21,2020-33,5,126,0,18,Jordan,14.285714285714286,14.942528735632177,8
2020-08-21,2020-33,5,516,30,73,Sudan,58.42857142857143,14.245810055865915,9
2020-08-21,2020-33,5,298,1,42,Belize,33.714285714285715,14.009661835748787,10
2020-08-22,2020-33,6,61,0,8,New_Zealand,6.857142857142857,19.999999999999996,1
2020-08-22,2020-33,6,7,0,1,Sao_Tome_and_Principe,0.8571428571428571,19.999999999999996,1
2020-08-22,2020-33,6,130,0,18,French_Polynesia,15.428571428571429,19.999999999999996,1
2020-08-22,2020-33,6,204,7,29,Lesotho,25.285714285714285,17.218543046357592,4
2020-08-22,2020-33,6,313,1,44,Rwanda,39.285714285714285,13.636363636363647,5
2020-08-22,2020-33,6,31,0,4,Bhutan,3.5714285714285716,13.636363636363647,5
2020-08-22,2020-33,6,889,0,127,South_Korea,113.57142857142857,13.409415121255353,7
2020-08-22,2020-33,6,126,0,18,Jordan,16.142857142857142,12.99999999999999,8
2020-08-22,2020-33,6,516,30,73,Sudan,65.71428571428571,12.46943765281172,9
2020-08-22,2020-33,6,298,1,42,Belize,37.857142857142854,12.288135593220328,10
2020-08-23,2020-33,7,61,0,8,New_Zealand,8.0,16.666666666666675,1
2020-08-23,2020-33,7,7,0,1,Sao_Tome_and_Principe,1.0,16.666666666666675,1
2020-08-23,2020-33,7,130,0,18,French_Polynesia,18.0,16.666666666666675,1
2020-08-23,2020-33,7,204,7,29,Lesotho,29.0,14.689265536723163,4
2020-08-23,2020-33,7,313,1,44,Rwanda,44.0,12.00000000000001,5
2020-08-23,2020-33,7,31,0,4,Bhutan,4.0,11.99999999999999,6
2020-08-23,2020-33,7,889,0,127,South_Korea,127.0,11.82389937106918,7
2020-08-23,2020-33,7,126,0,18,Jordan,18.0,11.504424778761058,8
2020-08-23,2020-33,7,516,30,73,Sudan,73.0,11.086956521739143,9
2020-08-23,2020-33,7,298,1,42,Belize,42.0,10.943396226415114,10
2020-08-24,2020-34,1,88,0,12,Myanmar,3.4285714285714284,71.42857142857142,1
2020-08-24,2020-34,1,416,2,59,Jamaica,18.714285714285715,55.952380952380956,2
2020-08-24,2020-34,1,30,0,4,Chad,1.4285714285714286,42.85714285714286,3
2020-08-24,2020-34,1,763,6,109,Uganda,42.142857142857146,35.944700460829495,4
2020-08-24,2020-34,1,27,0,3,Central_African_Republic,1.2857142857142858,28.57142857142858,5
2020-08-24,2020-34,1,2150,4,307,South_Korea,152.71428571428572,20.24746906636672,6
2020-08-24,2020-34,1,82,0,11,Estonia,5.857142857142857,17.142857142857125,7
2020-08-24,2020-34,1,91,0,13,Mali,7.0,16.666666666666675,8
2020-08-24,2020-34,1,636,4,90,Rwanda,50.57142857142857,14.935064935064934,9
2020-08-24,2020-34,1,56,0,8,Andorra,4.571428571428571,14.28571428571428,10
2020-08-24,2020-34,1,29,0,4,Liberia,2.2857142857142856,14.28571428571428,10
2020-08-25,2020-34,2,21,0,3,Eritrea,0.8571428571428571,100.0,1
2020-08-25,2020-34,2,12,0,1,Comoros,0.2857142857142857,100.0,1
2020-08-25,2020-34,2,105,0,15,Equatorial_Guinea,4.285714285714286,100.0,1
2020-08-25,2020-34,2,16,0,2,Burundi,0.5714285714285714,100.0,1
2020-08-25,2020-34,2,9,0,1,Curaçao,0.2857142857142857,100.0,1
2020-08-25,2020-34,2,8,0,1,Liechtenstein,0.2857142857142857,100.0,1
2020-08-25,2020-34,2,12,0,1,Monaco,0.2857142857142857,100.0,1
2020-08-25,2020-34,2,12,0,1,British_Virgin_Islands,0.2857142857142857,100.0,1
2020-08-25,2020-34,2,88,0,12,Myanmar,4.857142857142857,41.66666666666667,9
2020-08-25,2020-34,2,416,2,59,Jamaica,25.428571428571427,35.87786259541983,10
2020-08-26,2020-34,3,21,0,3,Eritrea,1.2857142857142858,50.00000000000002,1
2020-08-26,2020-34,3,12,0,1,Comoros,0.42857142857142855,50.0,2
2020-08-26,2020-34,3,105,0,15,Equatorial_Guinea,6.428571428571429,50.0,2
2020-08-26,2020-34,3,16,0,2,Burundi,0.8571428571428571,50.0,2
2020-08-26,2020-34,3,9,0,1,Curaçao,0.42857142857142855,50.0,2
2020-08-26,2020-34,3,8,0,1,Liechtenstein,0.42857142857142855,50.0,2
2020-08-26,2020-34,3,12,0,1,Monaco,0.42857142857142855,50.0,2
2020-08-26,2020-34,3,12,0,1,British_Virgin_Islands,0.42857142857142855,50.0,2
2020-08-26,2020-34,3,88,0,12,Myanmar,6.285714285714286,29.41176470588236,9
2020-08-26,2020-34,3,416,2,59,Jamaica,32.142857142857146,26.40449438202248,10
2020-08-27,2020-34,4,21,0,3,Eritrea,1.7142857142857142,33.33333333333333,1
2020-08-27,2020-34,4,12,0,1,Comoros,0.5714285714285714,33.33333333333333,1
2020-08-27,2020-34,4,105,0,15,Equatorial_Guinea,8.571428571428571,33.33333333333333,1
2020-08-27,2020-34,4,16,0,2,Burundi,1.1428571428571428,33.33333333333333,1
2020-08-27,2020-34,4,9,0,1,Curaçao,0.5714285714285714,33.33333333333333,1
2020-08-27,2020-34,4,8,0,1,Liechtenstein,0.5714285714285714,33.33333333333333,1
2020-08-27,2020-34,4,12,0,1,Monaco,0.5714285714285714,33.33333333333333,1
2020-08-27,2020-34,4,12,0,1,British_Virgin_Islands,0.5714285714285714,33.33333333333333,1
2020-08-27,2020-34,4,88,0,12,Myanmar,7.714285714285714,22.72727272727273,9
2020-08-27,2020-34,4,416,2,59,Jamaica,38.857142857142854,20.888888888888868,10
2020-08-28,2020-34,5,21,0,3,Eritrea,2.142857142857143,25.0,1
2020-08-28,2020-34,5,12,0,1,Comoros,0.7142857142857143,25.0,1
2020-08-28,2020-34,5,105,0,15,Equatorial_Guinea,10.714285714285714,25.0,1
2020-08-28,2020-34,5,16,0,2,Burundi,1.4285714285714286,25.0,1
2020-08-28,2020-34,5,9,0,1,Curaçao,0.7142857142857143,25.0,1
2020-08-28,2020-34,5,8,0,1,Liechtenstein,0.7142857142857143,25.0,1
2020-08-28,2020-34,5,12,0,1,Monaco,0.7142857142857143,25.0,1
2020-08-28,2020-34,5,12,0,1,British_Virgin_Islands,0.7142857142857143,25.0,1
2020-08-28,2020-34,5,88,0,12,Myanmar,9.142857142857142,18.518518518518512,9
2020-08-28,2020-34,5,416,2,59,Jamaica,45.57142857142857,17.279411764705888,10
2020-08-29,2020-34,6,21,0,3,Eritrea,2.5714285714285716,20.000000000000018,1
2020-08-29,2020-34,6,105,0,15,Equatorial_Guinea,12.857142857142858,20.000000000000018,1
2020-08-29,2020-34,6,12,0,1,Comoros,0.8571428571428571,19.999999999999996,3
2020-08-29,2020-34,6,16,0,2,Burundi,1.7142857142857142,19.999999999999996,3
2020-08-29,2020-34,6,9,0,1,Curaçao,0.8571428571428571,19.999999999999996,3
2020-08-29,2020-34,6,8,0,1,Liechtenstein,0.8571428571428571,19.999999999999996,3
2020-08-29,2020-34,6,12,0,1,Monaco,0.8571428571428571,19.999999999999996,3
2020-08-29,2020-34,6,12,0,1,British_Virgin_Islands,0.8571428571428571,19.999999999999996,3
2020-08-29,2020-34,6,88,0,12,Myanmar,10.571428571428571,15.625,9
2020-08-29,2020-34,6,416,2,59,Jamaica,52.285714285714285,14.733542319749215,10
2020-08-30,2020-34,7,12,0,1,Comoros,1.0,16.666666666666675,1
2020-08-30,2020-34,7,16,0,2,Burundi,2.0,16.666666666666675,1
2020-08-30,2020-34,7,9,0,1,Curaçao,1.0,16.666666666666675,1
2020-08-30,2020-34,7,8,0,1,Liechtenstein,1.0,16.666666666666675,1
2020-08-30,2020-34,7,12,0,1,Monaco,1.0,16.666666666666675,1
2020-08-30,2020-34,7,12,0,1,British_Virgin_Islands,1.0,16.666666666666675,1
2020-08-30,2020-34,7,21,0,3,Eritrea,3.0,16.66666666666665,7
2020-08-30,2020-34,7,105,0,15,Equatorial_Guinea,15.0,16.66666666666665,7
2020-08-30,2020-34,7,88,0,12,Myanmar,12.0,13.513513513513509,9
2020-08-30,2020-34,7,416,2,59,Jamaica,59.0,12.841530054644812,10
2020-08-31,2020-35,1,129,1,18,Congo,4.285714285714286,114.28571428571428,1
2020-08-31,2020-35,1,41,4,5,Somalia,1.5714285714285714,57.14285714285714,2
2020-08-31,2020-35,1,69,0,9,Bhutan,3.0,50.0,3
2020-08-31,2020-35,1,184,0,26,French_Polynesia,8.857142857142858,47.61904761904763,4
2020-08-31,2020-35,1,56,0,8,Gibraltar,2.857142857142857,42.85714285714286,5
2020-08-31,2020-35,1,56,1,8,Latvia,2.857142857142857,42.85714285714286,5
2020-08-31,2020-35,1,324,0,46,Myanmar,16.857142857142858,40.47619047619049,7
2020-08-31,2020-35,1,325,3,46,Botswana,17.714285714285715,36.26373626373627,8
2020-08-31,2020-35,1,806,1,115,Hungary,45.57142857142857,34.033613445378144,9
2020-08-31,2020-35,1,27,0,3,Faroe_Islands,1.2857142857142858,28.57142857142858,10
2020-09-01,2020-35,2,129,1,18,Congo,6.571428571428571,53.33333333333332,1
2020-09-01,2020-35,2,41,4,5,Somalia,2.142857142857143,36.36363636363635,2
2020-09-01,2020-35,2,69,0,9,Bhutan,4.0,33.33333333333333,3
2020-09-01,2020-35,2,184,0,26,French_Polynesia,11.714285714285714,32.258064516129025,4
2020-09-01,2020-35,2,56,0,8,Gibraltar,3.7142857142857144,30.000000000000004,5
2020-09-01,2020-35,2,56,1,8,Latvia,3.7142857142857144,30.000000000000004,5
2020-09-01,2020-35,2,324,0,46,Myanmar,21.714285714285715,28.81355932203391,7
2020-09-01,2020-35,2,325,3,46,Botswana,22.428571428571427,26.612903225806427,8
2020-09-01,2020-35,2,806,1,115,Hungary,57.142857142857146,25.391849529780576,9
2020-09-01,2020-35,2,27,0,3,Faroe_Islands,1.5714285714285714,22.22222222222221,10
2020-09-02,2020-35,3,-1079,0,-154,Luxembourg,-44.857142857142854,155.2845528455284,1
2020-09-02,2020-35,3,129,1,18,Congo,8.857142857142858,34.78260869565219,2
2020-09-02,2020-35,3,41,4,5,Somalia,2.7142857142857144,26.666666666666682,3
2020-09-02,2020-35,3,69,0,9,Bhutan,5.0,25.0,4
2020-09-02,2020-35,3,184,0,26,French_Polynesia,14.571428571428571,24.390243902439025,5
2020-09-02,2020-35,3,56,0,8,Gibraltar,4.571428571428571,23.076923076923062,6
2020-09-02,2020-35,3,56,1,8,Latvia,4.571428571428571,23.076923076923062,6
2020-09-02,2020-35,3,324,0,46,Myanmar,26.571428571428573,22.36842105263157,8
2020-09-02,2020-35,3,325,3,46,Botswana,27.142857142857142,21.019108280254773,9
2020-09-02,2020-35,3,806,1,115,Hungary,68.71428571428571,20.24999999999999,10
2020-09-03,2020-35,4,-1079,0,-154,Luxembourg,-72.14285714285714,60.828025477707,1
2020-09-03,2020-35,4,129,1,18,Congo,11.142857142857142,25.806451612903203,2
2020-09-03,2020-35,4,41,4,5,Somalia,3.2857142857142856,21.052631578947366,3
2020-09-03,2020-35,4,69,0,9,Bhutan,6.0,19.999999999999996,4
2020-09-03,2020-35,4,184,0,26,French_Polynesia,17.428571428571427,19.6078431372549,5
2020-09-03,2020-35,4,56,0,8,Gibraltar,5.428571428571429,18.75000000000002,6
2020-09-03,2020-35,4,56,1,8,Latvia,5.428571428571429,18.75000000000002,6
2020-09-03,2020-35,4,324,0,46,Myanmar,31.428571428571427,18.279569892473102,8
2020-09-03,2020-35,4,325,3,46,Botswana,31.857142857142858,17.36842105263159,9
2020-09-03,2020-35,4,806,1,115,Hungary,80.28571428571429,16.839916839916857,10
2020-09-04,2020-35,5,-1079,0,-154,Luxembourg,-99.42857142857143,37.82178217821783,1
2020-09-04,2020-35,5,129,1,18,Congo,13.428571428571429,20.51282051282053,2
2020-09-04,2020-35,5,41,4,5,Somalia,3.857142857142857,17.391304347826097,3
